#! FIELDS timestep dup_succ dup_attempts kill_succ kill_attempts
#! SET timestep 0.5
#! SET kernel_bandwidth [0.9 0.9]
#! SET kt 1.0
100 69 132 67 868
200 144 348 150 1652
300 221 639 259 2361
400 292 1013 345 2987
500 349 1458 405 3542
600 409 1907 439 4093
700 467 2188 478 4812
800 507 2462 519 5538
900 563 2770 558 6230
1000 602 3112 597 6888
1100 634 3491 626 7509
1200 663 3897 655 8103
1300 687 4322 672 8678
1400 702 4767 691 9233
1500 716 5224 707 9776
1600 725 5695 722 10305
1700 729 6168 727 10832
1800 732 6647 735 11353
1900 734 7134 743 11866
2000 737 7624 744 12376
2100 742 8081 751 12919
2200 747 8600 753 13400
2300 748 9070 761 13930
2400 751 9751 763 14249
2500 753 10242 766 14758
2600 755 10760 769 15240
2700 758 11396 769 15604
2800 766 11864 773 16136
2900 770 12552 774 16448
3000 772 13153 774 16847
3100 774 13660 776 17340
3200 774 14166 776 17834
3300 775 14661 777 18339
3400 779 15060 781 18940
3500 779 15583 784 19417
3600 779 16211 785 19789
3700 780 16690 785 20310
3800 784 17022 786 20978
3900 784 17477 787 21523
4000 786 18001 788 21999
4100 788 18497 790 22503
4200 788 18959 790 23041
4300 791 19397 792 23603
4400 792 19898 793 24102
4500 793 20295 794 24705
4600 794 20749 795 25251
4700 794 21305 795 25695
4800 794 21750 796 26250
4900 794 22288 796 26712
5000 797 22857 798 27143
5100 798 23288 800 27712
5200 798 23772 801 28228
5300 805 24226 802 28774
5400 805 24716 804 29284
5500 807 25211 807 29789
5600 810 25828 808 30172
5700 811 26323 810 30677
5800 814 26835 812 31165
5900 815 27353 814 31647
6000 816 27834 818 32166
6100 817 28340 819 32660
6200 819 28841 822 33159
6300 819 29190 822 33810
6400 821 29540 823 34460
6500 822 30094 826 34906
6600 822 30760 827 35240
6700 827 31208 829 35792
6800 832 31789 830 36211
6900 833 32264 830 36736
7000 833 32772 831 37228
7100 838 33161 831 37839
7200 838 33578 831 38422
7300 843 34013 835 38987
7400 845 34664 836 39336
7500 848 35277 838 39723
7600 849 35756 840 40244
7700 851 36304 842 40696
7800 853 36888 846 41112
7900 856 37356 847 41644
8000 856 37962 851 42038
8100 858 38318 853 42682
8200 858 38766 853 43234
